Timestamp,Pred_X,Pred_Y,Pred_Z,Q_X,Q_Y,Q_Z,Q_W
1653512824.175073385,-0.539388835,0.304040551,2.346083164,0.432671756,0.900494158,0.017283523,-0.040083993
1653512824.241208553,-0.576358914,0.260538429,2.493863821,0.430462033,0.901584685,0.013796232,-0.040708490
1653512824.307614326,-0.576358914,0.260538429,2.493863821,0.430462033,0.901584685,0.013796232,-0.040708490
1653512824.374411106,-0.602331281,0.225942940,2.644709587,0.428834051,0.902387440,0.013062016,-0.040343575
1653512824.441324949,-0.602331281,0.225942940,2.644709587,0.428834051,0.902387440,0.013062016,-0.040343575
1653512824.508316278,-0.610492706,0.204501808,2.793526649,0.429695666,0.901963830,0.012708235,-0.040759444
1653512824.575622082,-0.610492706,0.204501808,2.793526649,0.429695666,0.901963830,0.012708235,-0.040759444
1653512824.641423941,-0.618445933,0.185379669,2.961690664,0.430079460,0.901772559,0.015939187,-0.039797261
1653512824.707599640,-0.618445933,0.185379669,2.961690664,0.430079460,0.901772559,0.015939187,-0.039797261
1653512824.776731730,-0.620673954,0.169334963,3.135243177,0.431468010,0.901066661,0.020333121,-0.038739610
1653512824.840787888,-0.620673954,0.169334963,3.135243177,0.431468010,0.901066661,0.020333121,-0.038739610
1653512824.908487797,-0.630355895,0.153970823,3.309863567,0.433022052,0.900308788,0.023927474,-0.036925226
1653512824.974443913,-0.630355895,0.153970823,3.309863567,0.433022052,0.900308788,0.023927474,-0.036925226
1653512825.040815830,-0.643904090,0.138420165,3.483651161,0.434912473,0.899361789,0.025989959,-0.036387064
1653512825.107818604,-0.643904090,0.138420165,3.483651161,0.434912473,0.899361789,0.025989959,-0.036387064
1653512825.175170422,-0.661658883,0.120255753,3.656800985,0.437970489,0.897844791,0.026467239,-0.036824580
1653512825.240586758,-0.661658883,0.120255753,3.656800985,0.437970489,0.897844791,0.026467239,-0.036824580
1653512825.307919025,-0.671436906,0.100224026,3.823462248,0.440427363,0.896571875,0.026621684,-0.038390733
1653512825.374938488,-0.671436906,0.100224026,3.823462248,0.440427363,0.896571875,0.026621684,-0.038390733
1653512825.441978216,-0.676955819,0.081116274,3.981421232,0.442049950,0.895773351,0.025964402,-0.038830291
1653512825.507482290,-0.676955819,0.081116274,3.981421232,0.442049950,0.895773351,0.025964402,-0.038830291
1653512825.573904276,-0.687780142,0.057624515,4.122542381,0.442024469,0.895811200,0.026144288,-0.038120676
1653512825.640503645,-0.687780142,0.057624515,4.122542381,0.442024469,0.895811200,0.026144288,-0.038120676
1653512825.707729578,-0.706069231,0.037396323,4.275747299,0.442676067,0.895636737,0.024079198,-0.035957474
1653512825.777918339,-0.706069231,0.037396323,4.275747299,0.442676067,0.895636737,0.024079198,-0.035957474
1653512825.840807438,-0.719893396,0.013537099,4.422075272,0.443416893,0.895397246,0.021419445,-0.034445263
1653512825.907316208,-0.719893396,0.013537099,4.422075272,0.443416893,0.895397246,0.021419445,-0.034445263
1653512825.974025488,-0.728557527,-0.015203298,4.569813251,0.442914546,0.895754755,0.019218225,-0.032875698
1653512826.041831493,-0.728557527,-0.015203298,4.569813251,0.442914546,0.895754755,0.019218225,-0.032875698
1653512826.107412338,-0.734299302,-0.041565079,4.709236622,0.442895383,0.895822346,0.017918060,-0.032014824
1653512826.173888683,-0.734299302,-0.041565079,4.709236622,0.442895383,0.895822346,0.017918060,-0.032014824
1653512826.241801977,-0.733542860,-0.071470916,4.870397568,0.442059755,0.896255255,0.018035511,-0.031375822
1653512826.307502747,-0.733542860,-0.071470916,4.870397568,0.442059755,0.896255255,0.018035511,-0.031375822
1653512826.374250174,-0.727626145,-0.095997848,5.034492970,0.441703737,0.896435976,0.019073090,-0.030602563
1653512826.441152334,-0.727626145,-0.095997848,5.034492970,0.441703737,0.896435976,0.019073090,-0.030602563
1653512826.507391930,-0.708912909,-0.107728168,5.180320740,0.442243874,0.896171987,0.021145845,-0.029137259
1653512826.574182510,-0.708912909,-0.107728168,5.180320740,0.442243874,0.896171987,0.021145845,-0.029137259
1653512826.640950441,-0.695653021,-0.110222198,5.361888409,0.443104059,0.895745635,0.023710471,-0.027135383
1653512826.707667112,-0.695653021,-0.110222198,5.361888409,0.443104059,0.895745635,0.023710471,-0.027135383
1653512826.779470682,-0.691881001,-0.107454114,5.555751324,0.444198489,0.895216525,0.026566923,-0.023858536
1653512826.840456247,-0.691881001,-0.107454114,5.555751324,0.444198489,0.895216525,0.026566923,-0.023858536
1653512826.907319307,-0.675998211,-0.102603495,5.724813938,0.445333928,0.894617200,0.029191403,-0.022036850
1653512826.974922657,-0.675998211,-0.102603495,5.724813938,0.445333928,0.894617200,0.029191403,-0.022036850
1653512827.040502787,-0.662520289,-0.107440911,5.923606396,0.446975082,0.893717349,0.031884927,-0.021584775
1653512827.107527733,-0.662520289,-0.107440911,5.923606396,0.446975082,0.893717349,0.031884927,-0.021584775
1653512827.173978329,-0.656450629,-0.114943892,6.124228954,0.448335797,0.892971218,0.033429381,-0.021905171
1653512827.240526915,-0.656450629,-0.114943892,6.124228954,0.448335797,0.892971218,0.033429381,-0.021905171
1653512827.307351351,-0.655713379,-0.127624989,6.328329086,0.449547172,0.892323196,0.034155276,-0.022363486
1653512827.375031233,-0.655713379,-0.127624989,6.328329086,0.449547172,0.892323196,0.034155276,-0.022363486
1653512827.443110466,-0.660151601,-0.135950595,6.540172100,0.451366276,0.891394019,0.033795230,-0.023303857
1653512827.507909298,-0.660151601,-0.135950595,6.540172100,0.451366276,0.891394019,0.033795230,-0.023303857
1653512827.574129581,-0.667587578,-0.146569282,6.747288704,0.452895820,0.890596032,0.033563569,-0.024445288
1653512827.641662359,-0.667587578,-0.146569282,6.747288704,0.452895820,0.890596032,0.033563569,-0.024445288
1653512827.707229853,-0.681602001,-0.157070547,6.958169937,0.454226613,0.889947176,0.032433622,-0.024905112
1653512827.773844481,-0.681602001,-0.157070547,6.958169937,0.454226613,0.889947176,0.032433622,-0.024905112
1653512827.840505838,-0.697474122,-0.162875250,7.166594028,0.455896020,0.889144897,0.031077620,-0.024786480
1653512827.909805536,-0.697474122,-0.162875250,7.166594028,0.455896020,0.889144897,0.031077620,-0.024786480
1653512827.974168301,-0.705200136,-0.166012198,7.375502586,0.457476020,0.888421535,0.028962525,-0.024167810
1653512828.040520906,-0.705200136,-0.166012198,7.375502586,0.457476020,0.888421535,0.028962525,-0.024167810
1653512828.107309103,-0.712515771,-0.167878211,7.577605247,0.458844334,0.887819052,0.027208542,-0.022334764
1653512828.174336910,-0.712515771,-0.167878211,7.577605247,0.458844334,0.887819052,0.027208542,-0.022334764
1653512828.240716457,-0.730857730,-0.169490203,7.775787830,0.460137904,0.887265325,0.025737820,-0.019258328
1653512828.308930159,-0.730857730,-0.169490203,7.775787830,0.460137904,0.887265325,0.025737820,-0.019258328
1653512828.374763012,-0.754027784,-0.168197751,7.980172157,0.461081028,0.886895835,0.023594864,-0.016226914
1653512828.446631670,-0.754027784,-0.168197751,7.980172157,0.461081028,0.886895835,0.023594864,-0.016226914
1653512828.507409334,-0.786362767,-0.158960983,8.171823502,0.461970627,0.886532128,0.021617930,-0.013288725
1653512828.574638605,-0.786362767,-0.158960983,8.171823502,0.461970627,0.886532128,0.021617930,-0.013288725
1653512828.641729355,-0.818637788,-0.115113065,8.369833946,0.462995410,0.886138260,0.017625446,-0.009141555
1653512828.708127260,-0.818637788,-0.115113065,8.369833946,0.462995410,0.886138260,0.017625446,-0.009141555
1653512828.773903131,-0.854539216,-0.054637387,8.552289963,0.463735074,0.885847926,0.014280802,-0.004388537
1653512828.840569973,-0.854539216,-0.054637387,8.552289963,0.463735074,0.885847926,0.014280802,-0.004388537
1653512828.907662868,-0.903731346,0.014549552,8.726003647,0.464389265,0.885564685,0.010791205,0.001168618
1653512828.974140644,-0.903731346,0.014549552,8.726003647,0.464389265,0.885564685,0.010791205,0.001168618
1653512829.045400858,-0.953648090,0.104807287,8.897501945,0.465343684,0.885073185,0.006602654,0.007554594
1653512829.107213497,-0.953648090,0.104807287,8.897501945,0.465343684,0.885073185,0.006602654,0.007554594
1653512829.173899174,-0.997663319,0.207047626,9.053942680,0.465879202,0.884736061,0.002584276,0.013855990
1653512829.240454197,-0.997663319,0.207047626,9.053942680,0.465879202,0.884736061,0.002584276,0.013855990
1653512829.309288979,-1.057868600,0.312148422,9.275611877,0.466020435,0.884586334,-0.000267742,0.018218022
1653512829.374239683,-1.057868600,0.312148422,9.275611877,0.466020435,0.884586334,-0.000267742,0.018218022
1653512829.441844702,-1.117826700,0.414506793,9.501264572,0.466311961,0.884330392,-0.002775275,0.022476383
1653512829.508753777,-1.117826700,0.414506793,9.501264572,0.466311961,0.884330392,-0.002775275,0.022476383
1653512829.573857546,-1.186052680,0.536426306,9.739575386,0.466206133,0.884294450,-0.003363841,0.025766300
1653512829.640582085,-1.186052680,0.536426306,9.739575386,0.466206133,0.884294450,-0.003363841,0.025766300
1653512829.708574533,-1.256492615,0.696289778,9.956277847,0.466084063,0.884220362,-0.004754521,0.029956086
1653512829.774174690,-1.256492615,0.696289778,9.956277847,0.466084063,0.884220362,-0.004754521,0.029956086
1653512829.840387106,-1.347247005,0.880615234,10.166113853,0.465765297,0.884220660,-0.004671577,0.034563843
1653512829.907176256,-1.347247005,0.880615234,10.166113853,0.465765297,0.884220660,-0.004671577,0.034563843
1653512829.973890305,-1.481798053,1.071143270,10.389207840,0.465324402,0.884283245,-0.003316915,0.038799420
1653512830.040842295,-1.481798053,1.071143270,10.389207840,0.465324402,0.884283245,-0.003316915,0.038799420
1653512830.108997345,-1.619935870,1.300687075,10.639985085,0.464507669,0.884573102,-0.002395068,0.041920248
1653512830.174177647,-1.619935870,1.300687075,10.639985085,0.464507669,0.884573102,-0.002395068,0.041920248
1653512830.241082430,-1.768916965,1.544160485,10.871116638,0.464567333,0.884439945,-0.002172835,0.044028182
1653512830.307656527,-1.768916965,1.544160485,10.871116638,0.464567333,0.884439945,-0.002172835,0.044028182
1653512830.376114607,-1.939144969,1.814565539,11.097322464,0.463800311,0.884768188,-0.000839125,0.045538913
1653512830.440618515,-1.939144969,1.814565539,11.097322464,0.463800311,0.884768188,-0.000839125,0.045538913
1653512830.507997274,-2.126658440,2.099340677,11.310433388,0.463031530,0.885170281,0.001297588,0.045537990
1653512830.575540066,-2.126658440,2.099340677,11.310433388,0.463031530,0.885170281,0.001297588,0.045537990
1653512830.640739679,-2.407418251,2.368680477,11.598834991,0.462646484,0.885379136,0.004520412,0.045183636
1653512830.707300186,-2.407418251,2.368680477,11.598834991,0.462646484,0.885379136,0.004520412,0.045183636
1653512830.774061918,-2.671820164,2.686897278,11.871257782,0.461614162,0.885920405,0.006350348,0.044911433
1653512830.844147444,-2.671820164,2.686897278,11.871257782,0.461614162,0.885920405,0.006350348,0.044911433
1653512830.907950401,-2.944391012,3.040481567,12.147085190,0.460151941,0.886668265,0.007855577,0.044921037
1653512830.973817825,-2.944391012,3.040481567,12.147085190,0.460151941,0.886668265,0.007855577,0.044921037
1653512831.041761875,-3.238217115,3.408877850,12.394970894,0.459103495,0.887130141,0.008866351,0.046319108
1653512831.109073639,-3.238217115,3.408877850,12.394970894,0.459103495,0.887130141,0.008866351,0.046319108
1653512831.173763514,-3.540851593,3.786907434,12.606356621,0.457707345,0.887758434,0.009016873,0.048037630
1653512831.240648508,-3.540851593,3.786907434,12.606356621,0.457707345,0.887758434,0.009016873,0.048037630
1653512831.307424784,-3.863732338,4.191251278,12.798557281,0.456448972,0.888369203,0.009371645,0.048648551
1653512831.374067068,-3.863732338,4.191251278,12.798557281,0.456448972,0.888369203,0.009371645,0.048648551
1653512831.440702915,-4.201542377,4.617757797,12.983336449,0.455381215,0.888898134,0.009526473,0.048962839
1653512831.508789062,-4.201542377,4.617757797,12.983336449,0.455381215,0.888898134,0.009526473,0.048962839
1653512831.574509621,-4.562324047,5.064826488,13.168395996,0.454666436,0.889269590,0.008948565,0.048969321
1653512831.640490294,-4.562324047,5.064826488,13.168395996,0.454666436,0.889269590,0.008948565,0.048969321
1653512831.707315445,-4.920568943,5.519651413,13.359117508,0.454357117,0.889423251,0.008214070,0.049177267
1653512831.773789644,-4.920568943,5.519651413,13.359117508,0.454357117,0.889423251,0.008214070,0.049177267
1653512831.840819359,-5.330737114,6.007036209,13.541503906,0.454081327,0.889566064,0.008035869,0.049171414
1653512831.910394430,-5.330737114,6.007036209,13.541503906,0.454081327,0.889566064,0.008035869,0.049171414
1653512831.974556684,-5.743683338,6.508244038,13.710383415,0.453528076,0.889877439,0.007743322,0.048687838
1653512832.043035984,-5.743683338,6.508244038,13.710383415,0.453528076,0.889877439,0.007743322,0.048687838
1653512832.107913971,-6.184962749,7.039209366,13.877357483,0.453423351,0.889935672,0.007282780,0.048669245
1653512832.173868895,-6.184962749,7.039209366,13.877357483,0.453423351,0.889935672,0.007282780,0.048669245
1653512832.243492126,-6.656148911,7.597941875,14.044132233,0.454037309,0.889629841,0.006167578,0.048691049
1653512832.307462215,-6.656148911,7.597941875,14.044132233,0.454037309,0.889629841,0.006167578,0.048691049
1653512832.374958754,-7.117474556,8.144146919,14.194766045,0.454585552,0.889387608,0.005918435,0.048027862
1653512832.440762520,-7.117474556,8.144146919,14.194766045,0.454585552,0.889387608,0.005918435,0.048027862
1653512832.507258654,-7.596461296,8.722612381,14.340397835,0.455933928,0.888736427,0.004942175,0.047406394
1653512832.574021339,-7.596461296,8.722612381,14.340397835,0.455933928,0.888736427,0.004942175,0.047406394
1653512832.642671347,-8.118419647,9.332289696,14.481072426,0.456858963,0.888252556,0.003807931,0.047673151
1653512832.707653761,-8.118419647,9.332289696,14.481072426,0.456858963,0.888252556,0.003807931,0.047673151
1653512832.774160385,-8.636108398,9.946582794,14.615065575,0.457848519,0.887785971,0.002631814,0.046945009
1653512832.840868950,-8.636108398,9.946582794,14.615065575,0.457848519,0.887785971,0.002631814,0.046945009
1653512832.907457829,-9.170065880,10.577061653,14.745130539,0.459325701,0.887038648,0.002279188,0.046660438
1653512832.974725246,-9.170065880,10.577061653,14.745130539,0.459325701,0.887038648,0.002279188,0.046660438
1653512833.041891813,-9.732200623,11.235208511,14.869623184,0.459758937,0.886795819,0.001833030,0.047026556
1653512833.108919859,-9.732200623,11.235208511,14.869623184,0.459758937,0.886795819,0.001833030,0.047026556
1653512833.175065041,-10.273407936,11.874981880,14.983776093,0.460366815,0.886444390,0.002612894,0.047664095
1653512833.240771294,-10.273407936,11.874981880,14.983776093,0.460366815,0.886444390,0.002612894,0.047664095
1653512833.307398081,-10.851351738,12.557787895,15.097287178,0.461188674,0.885979950,0.003838655,0.048267700
1653512833.374276161,-10.851351738,12.557787895,15.097287178,0.461188674,0.885979950,0.003838655,0.048267700
1653512833.440831900,-11.441169739,13.250689507,15.208498955,0.461094379,0.885989726,0.005187968,0.048860081
1653512833.508332491,-11.441169739,13.250689507,15.208498955,0.461094379,0.885989726,0.005187968,0.048860081
1653512833.574023247,-12.058284760,13.977155685,15.327819824,0.461318702,0.885864496,0.006197282,0.048895728
1653512833.640842915,-12.058284760,13.977155685,15.327819824,0.461318702,0.885864496,0.006197282,0.048895728
1653512833.707420111,-12.637736320,14.673939705,15.452579498,0.461653113,0.885770023,0.007884355,0.047177382
1653512833.773865700,-12.637736320,14.673939705,15.452579498,0.461653113,0.885770023,0.007884355,0.047177382
1653512833.840772629,-13.307570457,15.462077141,15.575475693,0.461379826,0.885907829,0.009103906,0.047043007
1653512833.908297777,-13.307570457,15.462077141,15.575475693,0.461379826,0.885907829,0.009103906,0.047043007
1653512833.974362612,-13.870423317,16.152416229,15.696761131,0.461992174,0.885612369,0.010963434,0.046193209
1653512834.040502787,-13.870423317,16.152416229,15.696761131,0.461992174,0.885612369,0.010963434,0.046193209
1653512834.107506275,-14.597833633,16.996944427,15.810985565,0.462457448,0.885296881,0.012674220,0.047137395
1653512834.173967838,-14.597833633,16.996944427,15.810985565,0.462457448,0.885296881,0.012674220,0.047137395
1653512834.240401983,-15.250802994,17.772611618,15.927710533,0.462662131,0.885175765,0.014607850,0.046843149
1653512834.307100058,-15.250802994,17.772611618,15.927710533,0.462662131,0.885175765,0.014607850,0.046843149
1653512834.378053188,-15.964643478,18.598873138,16.052867889,0.463712931,0.884623170,0.016885366,0.046120461
1653512834.443595648,-15.964643478,18.598873138,16.052867889,0.463712931,0.884623170,0.016885366,0.046120461
1653512834.507271528,-16.634550095,19.374937057,16.168422699,0.464175850,0.884393036,0.018565258,0.045222342
1653512834.574262857,-16.634550095,19.374937057,16.168422699,0.464175850,0.884393036,0.018565258,0.045222342
1653512834.640794992,-17.379487991,20.228605270,16.288106918,0.464559734,0.884212732,0.019561047,0.044378672
1653512834.707291842,-17.379487991,20.228605270,16.288106918,0.464559734,0.884212732,0.019561047,0.044378672
1653512834.773860931,-18.117275238,21.071586609,16.405677795,0.465525150,0.883744061,0.019974947,0.043402471
1653512834.843935490,-18.117275238,21.071586609,16.405677795,0.465525150,0.883744061,0.019974947,0.043402471
1653512834.907546282,-18.903667450,21.953155518,16.521919250,0.465475470,0.883787513,0.020516163,0.042793352
1653512834.973849297,-18.903667450,21.953155518,16.521919250,0.465475470,0.883787513,0.020516163,0.042793352
1653512835.045139313,-19.731782913,22.876132965,16.645870209,0.465618968,0.883732677,0.021104924,0.042072304
1653512835.107106924,-19.731782913,22.876132965,16.645870209,0.465618968,0.883732677,0.021104924,0.042072304
1653512835.173822403,-20.508361816,23.731927872,16.757207870,0.465232700,0.883948386,0.020989759,0.041871574
1653512835.241779804,-20.508361816,23.731927872,16.757207870,0.465232700,0.883948386,0.020989759,0.041871574
1653512835.307476282,-21.338750839,24.641080856,16.875213623,0.464887649,0.884190440,0.020916322,0.040610600
1653512835.373833656,-21.338750839,24.641080856,16.875213623,0.464887649,0.884190440,0.020916322,0.040610600
1653512835.440548658,-22.066452026,25.455129623,17.001708984,0.464458525,0.884502470,0.020888723,0.038695097
1653512835.507376432,-22.066452026,25.455129623,17.001708984,0.464458525,0.884502470,0.020888723,0.038695097
1653512835.573771954,-23.012271881,26.467596054,17.115533829,0.462891757,0.885340750,0.018773763,0.039377261
1653512835.640853405,-23.012271881,26.467596054,17.115533829,0.462891757,0.885340750,0.018773763,0.039377261
1653512835.707485437,-23.771471024,27.315773010,17.252792358,0.462241858,0.885788560,0.018021600,0.037233368
1653512835.775864363,-23.771471024,27.315773010,17.252792358,0.462241858,0.885788560,0.018021600,0.037233368
1653512835.840435982,-24.654384613,28.289283752,17.377950668,0.461858660,0.886040807,0.016074663,0.036876135
1653512835.907118559,-24.654384613,28.289283752,17.377950668,0.461858660,0.886040807,0.016074663,0.036876135
1653512835.973936558,-25.534591675,29.266523361,17.507398605,0.461428910,0.886291683,0.016095538,0.036211982
1653512836.040410042,-25.534591675,29.266523361,17.507398605,0.461428910,0.886291683,0.016095538,0.036211982
1653512836.108150482,-26.399053574,30.238723755,17.642271042,0.461642116,0.886201620,0.014796231,0.036253098
1653512836.174307108,-26.399053574,30.238723755,17.642271042,0.461642116,0.886201620,0.014796231,0.036253098
1653512836.240762472,-27.229583740,31.177587509,17.775571823,0.461988866,0.886025548,0.013775434,0.036540568
1653512836.307159901,-27.229583740,31.177587509,17.775571823,0.461988866,0.886025548,0.013775434,0.036540568
1653512836.374496460,-28.192232132,32.250019073,17.905799866,0.463487923,0.885226667,0.012481195,0.037375376
1653512836.440512419,-28.192232132,32.250019073,17.905799866,0.463487923,0.885226667,0.012481195,0.037375376
1653512836.507168293,-29.083566666,33.255744934,18.037250519,0.465274274,0.884311795,0.011673359,0.037097234
1653512836.574898720,-29.083566666,33.255744934,18.037250519,0.465274274,0.884311795,0.011673359,0.037097234
1653512836.640424728,-30.023273468,34.309402466,18.170362473,0.467130959,0.883364737,0.009220155,0.037018940
1653512836.707242966,-30.023273468,34.309402466,18.170362473,0.467130959,0.883364737,0.009220155,0.037018940
1653512836.773682833,-30.988195419,35.389354706,18.308477402,0.468611807,0.882608056,0.006705880,0.036892358
1653512836.844734669,-30.988195419,35.389354706,18.308477402,0.468611807,0.882608056,0.006705880,0.036892358
1653512836.907237291,-31.904153824,36.433910370,18.456806183,0.469774634,0.882043123,0.004073955,0.035988268
1653512836.975813866,-31.904153824,36.433910370,18.456806183,0.469774634,0.882043123,0.004073955,0.035988268
1653512837.041021109,-32.879753113,37.544277191,18.608362198,0.471262127,0.881300509,0.002829792,0.034834597
1653512837.107034922,-32.879753113,37.544277191,18.608362198,0.471262127,0.881300509,0.002829792,0.034834597
1653512837.174013615,-33.859828949,38.668735504,18.763370514,0.471840471,0.880987823,0.001512269,0.034996398
1653512837.240339518,-33.859828949,38.668735504,18.763370514,0.471840471,0.880987823,0.001512269,0.034996398
1653512837.307429552,-34.822750092,39.774295807,18.930257797,0.472570628,0.880628765,0.003093182,0.034064122
1653512837.374975920,-34.822750092,39.774295807,18.930257797,0.472570628,0.880628765,0.003093182,0.034064122
1653512837.440667152,-35.824649811,40.921253204,19.102907181,0.473076373,0.880361438,0.003162705,0.033948310
